19.02.2021 18:04 (EMOD) | name: egg_support_13 pos: 59.000137 3.402708 14.140963 flags: 4 
19.02.2021 18:04 (EMOD) | name: egg_support_14 pos: 73.499474 3.402708 2.734679 flags: 4 
19.02.2021 18:04 (EMOD) | name: egg_support_15 pos: 55.000126 3.402708 -4.733353 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom ceiling pos: 52.254135 -7.999999 22.754494 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_coll pos: 65.000023 -1.699784 0.662797 flags: 42 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_01 pos: 52.667797 1.487466 1.734680 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_02 pos: 54.000137 1.487466 -5.065687 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_03 pos: 54.452255 2.000001 0.015096 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_04 pos: 56.666866 1.187286 8.513091 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_05 pos: 57.332005 1.362286 8.513092 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_06 pos: 54.452255 2.000001 17.118704 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_07 pos: 60.000103 1.487466 19.808647 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_08 pos: 56.000103 1.487466 19.808647 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_09 pos: 64.000099 1.487466 19.808647 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_10 pos: 68.667786 1.362286 8.513092 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_11 pos: 71.332458 1.187286 8.513091 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_12 pos: 68.000099 1.487466 19.808647 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_13 pos: 75.331146 1.487466 3.734681 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_14 pos: 70.320930 1.487449 2.402363 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_railings_15 pos: 71.999184 1.487466 22.473314 flags: 4 
19.02.2021 18:04 (EMOD) | name: eggroom_walls pos: 52.254135 3.750001 22.754494 flags: 4 
19.02.2021 18:04 (EMOD) | name: ex_corner_01 pos: 19.067181 -43.644726 216.085037 flags: 4 
19.02.2021 18:04 (EMOD) | name: ex_corner_02 pos: 19.069956 -43.644726 216.085037 flags: 4 
19.02.2021 18:04 (EMOD) | name: exterior_pipes_big pos: 16.351067 -69.257477 69.943214 flags: 4 
19.02.2021 18:04 (EMOD) | name: frame_type_07 pos: 59.000462 19.499846 26.003679 flags: 4 
19.02.2021 18:04 (EMOD) | name: frame_type_09 pos: 33.998547 19.499954 50.997421 flags: 4 
19.02.2021 18:04 (EMOD) | name: frame_type_10 pos: 49.240356 19.499846 26.003679 flags: 4 
19.02.2021 18:04 (EMOD) | name: frame_type_11 pos: 33.998543 19.499952 41.237305 flags: 4 
19.02.2021 18:04 (EMOD) | name: gantry_07 pos: 70.000877 -5.772388 22.754097 flags: 4 
19.02.2021 18:04 (EMOD) | name: gantry_08 pos: 57.999016 -5.772388 22.754097 flags: 4 
19.02.2021 18:04 (EMOD) | name: gantry_pod03 pos: 95.279533 -3.128813 107.508850 flags: 4 
19.02.2021 18:04 (EMOD) | name: gantry_pod04 pos: 72.670540 -13.125463 103.505150 flags: 4 
19.02.2021 18:04 (EMOD) | name: giant_pipes_side01 pos: 16.349117 -69.519310 62.981152 flags: 4 
19.02.2021 18:04 (EMOD) | name: gr_decal_01 pos: 9.973374 15.249174 61.976322 flags: 4 
19.02.2021 18:04 (EMOD) | name: gr_decal_02 pos: -14.498349 18.494373 44.024822 flags: 4 
19.02.2021 18:04 (EMOD) | name: gr_decal_07 pos: 14.501368 18.494373 99.954071 flags: 4 
19.02.2021 18:04 (EMOD) | name: gr_decal_08 pos: 18.041313 20.126553 44.002399 flags: 4 
19.02.2021 18:04 (EMOD) | name: hex_room pos: 69.708214 19.449932 26.700129 flags: 4 
19.02.2021 18:04 (EMOD) | name: hive bottom03 pos: 63.999664 3.250000 8.437831 flags: 4 
19.02.2021 18:04 (EMOD) | name: hudson03 pos: 0.000000 -1.000000 0.000000 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_00 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_01 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_02 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_03 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_04 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_05 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_07 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_09 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_10 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_central_terrain_11 pos: 62.000481 -8.000008 65.999527 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_mesh_terrain_00 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_mesh_terrain_01 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_mesh_terrain_02 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_mesh_terrain_03 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_mesh_terrain_04 pos: 5.976249 6.999976 132.017120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_MonoRail_Entrance pos: -7.250281 18.163305 73.750397 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_New_StairWell pos: 41.863686 13.628920 122.821228 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_pod_06 pos: 24.538322 6.642267 113.396065 flags: 0 
19.02.2021 18:04 (EMOD) | name: Lab_pod_06_gantry pos: 15.643141 11.776007 113.454880 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_podbase01 pos: 30.555363 16.597368 116.642952 flags: 0 
19.02.2021 18:04 (EMOD) | name: Lab_pyramid_section_01 pos: 62.000481 -8.000008 65.999527 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_pyramid_section_01_true pos: 62.000481 -8.000008 65.999527 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_pyramid_section_022 pos: 62.000481 -8.000008 65.999527 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_pyramid_section_022_true pos: 62.000481 -8.000008 65.999527 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_pyramid_section_03 pos: 62.000481 -8.000008 65.999527 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_rend_monorail_frame01 pos: -5.426039 24.086582 163.902298 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_rend_monorail_frame02 pos: -5.426039 24.086582 163.902298 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_SafetyWires_06 pos: 18.247023 5.088194 126.451195 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_SafetyWires_07 pos: 57.683659 -19.813559 116.501488 flags: 4 
19.02.2021 18:04 (EMOD) | name: Lab_SafetyWires_08 pos: 97.681503 -9.816690 120.505226 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_alien_test_03 pos: 70.757042 -6.875653 -44.000004 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_alien_test_04 pos: 86.000015 -6.871939 -42.000000 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_00 pos: 30.000326 -12.002038 27.052797 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_01 pos: 34.052395 -12.003337 11.999841 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_02 pos: 13.999133 -12.000162 -11.000640 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_03 pos: 40.181126 -12.003263 -12.375846 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_04 pos: 46.001701 -12.003151 -35.011543 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_05 pos: 70.000610 -12.000128 -29.999855 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_06 pos: 30.000301 -11.999964 -15.999960 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_07 pos: 0.179242 -9.621126 -15.999862 flags: 4 
19.02.2021 18:04 (EMOD) | name: labs_ceilingvent_08 pos: 16.946289 -12.002515 6.998746 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close00 pos: 196.043106 -63.637653 26.675928 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close01 pos: 196.043106 -63.637653 26.675928 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close02 pos: -8.729904 -60.020088 266.189331 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close03 pos: -8.729904 -60.020088 266.189331 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close04 pos: -8.729904 -60.020088 266.189331 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close05 pos: -8.729904 -60.020088 266.189331 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close06 pos: 235.878586 -63.284069 214.390854 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close07 pos: 235.878586 -63.284069 214.390854 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close10 pos: 235.878586 -63.284069 214.390854 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close11 pos: 103.026489 -35.303185 387.127014 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close12 pos: 103.026489 -35.303185 387.127014 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Close13 pos: 103.026489 -35.303185 387.127014 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far00 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far01 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far02 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far03 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far04 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far05 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far06 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far07 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far08 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far09 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far10 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far11 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far12 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far13 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far14 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far15 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far16 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far17 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far18 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far19 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far20 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Far21 pos: 135.446198 -163.331284 366.739319 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med00 pos: 262.553802 -92.036446 40.892590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med01 pos: 262.553802 -92.036446 40.892590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med02 pos: 262.553802 -92.036446 40.892590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med03 pos: 262.553802 -92.036446 40.892590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med04 pos: 262.553802 -92.036446 40.892590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med05 pos: 262.553802 -92.036446 40.892590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med06 pos: 262.553802 -92.036446 40.892590 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med07 pos: 46.610363 -90.990982 53.890244 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med08 pos: 46.610363 -90.990982 53.890244 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med09 pos: 46.610363 -90.990982 53.890244 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med10 pos: 46.610363 -90.990982 53.890244 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med11 pos: 46.610363 -90.990982 53.890244 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med12 pos: 46.610363 -90.990982 53.890244 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med13 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med14 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med15 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med16 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med17 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med18 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med19 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med20 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med21 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med22 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: Labs_vista_Med23 pos: -186.848145 -85.096260 191.828659 flags: 4 
19.02.2021 18:04 (EMOD) | name: landscape_side_00 pos: 156.514008 -20.299911 97.993996 flags: 4 
19.02.2021 18:04 (EMOD) | name: landscape_side_01 pos: 156.514008 -20.299911 97.993996 flags: 4 
19.02.2021 18:04 (EMOD) | name: landscape_side_02 pos: 156.514008 -20.299911 97.993996 flags: 4 
19.02.2021 18:04 (EMOD) | name: landscape_side_03 pos: 156.514008 -20.299911 97.993996 flags: 4 
19.02.2021 18:04 (EMOD) | name: landscape_side_04 pos: 156.514008 -20.299911 97.993996 flags: 4 
19.02.2021 18:04 (EMOD) | name: landscape_side_05 pos: 156.514008 -20.299911 97.993996 flags: 4 
19.02.2021 18:04 (EMOD) | name: landscape_side_06 pos: 156.514008 -20.299911 97.993996 flags: 4 
19.02.2021 18:04 (EMOD) | name: large_window_maintenanceroom_02 pos: 63.918930 -15.668721 75.781509 flags: 4 
19.02.2021 18:04 (EMOD) | name: large_window_maintenanceroom_03 pos: 19.584650 25.418596 117.999580 flags: 4 
19.02.2021 18:04 (EMOD) | name: lift_door_06 pos: 66.536697 -1.010652 62.047016 flags: 4 
19.02.2021 18:04 (EMOD) | name: lift_door_07 pos: 60.323456 -0.550598 62.082809 flags: 4 
19.02.2021 18:04 (EMOD) | name: lift_entrance_04a pos: -16.849892 10.905001 78.000237 flags: 4 
19.02.2021 18:04 (EMOD) | name: lift_entrance_qr_a pos: 42.006783 2.056573 89.599548 flags: 4 
19.02.2021 18:04 (EMOD) | name: lift_entrance_qr_b pos: 42.006783 2.056573 89.599548 flags: 4 
19.02.2021 18:04 (EMOD) | name: Line01 pos: 51.716488 -2.326891 17.074150 flags: 4 
19.02.2021 18:04 (EMOD) | name: Line44 pos: 58.772133 -11.683023 51.885494 flags: 4 
19.02.2021 18:04 (EMOD) | name: Line45 pos: 51.716488 -2.098537 17.074150 flags: 4 
19.02.2021 18:04 (EMOD) | name: Line48 pos: 76.283279 -2.326891 16.945393 flags: 4 
19.02.2021 18:04 (EMOD) | name: Line49 pos: 76.283279 -2.098537 16.945393 flags: 4 
19.02.2021 18:04 (EMOD) | name: LPad_03 pos: -60.000019 -15.130653 130.140503 flags: 4 
19.02.2021 18:04 (EMOD) | name: markings pos: -10.011544 22.275347 57.999664 flags: 4 
19.02.2021 18:04 (EMOD) | name: markings01 pos: 10.011538 22.275347 57.999664 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_artifact_01 pos: 30.000277 -9.093251 -27.999264 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_artifact_02 pos: 34.739388 -9.093251 -33.249928 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_cable_00 pos: 27.768698 -7.911397 19.144531 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_cont_a_01 pos: 63.801853 -4.553224 -41.541588 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_cont_a_02 pos: 74.563988 -4.801680 -42.084152 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_cont_b_01 pos: 74.677170 -5.086005 -17.993771 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_cont_b_01_corridor pos: 79.740204 -4.591872 -3.337533 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_cont_ctrl pos: 85.724953 -4.602679 -42.084015 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_corridor_00 pos: 30.000103 -6.129814 27.799986 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_corridor_01 pos: 33.800728 -6.129814 12.774747 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_corridor_02 pos: 14.760588 -6.129814 10.562945 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_corridor_03 pos: 61.999893 -4.593505 -20.224876 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_corridor_04 pos: 25.999451 -4.498348 -15.524869 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_corridor_05 pos: 27.994570 -6.129726 -16.000120 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_corridor_06 pos: 43.520256 -6.129726 -17.500801 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_corridor_07 pos: 56.000561 -6.999001 -29.137377 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_corridor_08 pos: 46.020386 -6.129680 -41.637074 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_corridor_09 pos: 56.000561 -6.999001 -29.137377 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_corridor_10 pos: 76.429520 -6.129726 -29.479992 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_corridor_11 pos: 76.429520 -6.129726 -29.479992 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_corridor_enterance pos: 27.968390 -4.094878 42.550240 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_gantry_01 pos: 35.758835 -7.725000 -3.997782 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_gantry_02 pos: 56.002224 -7.725000 -47.758823 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_medical pos: -0.000428 -4.593493 -15.999770 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_medical_ctrl pos: -9.774876 -4.591495 -16.319218 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_00 pos: 44.000004 -7.000002 16.124968 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_01 pos: 34.125011 -7.000002 16.125013 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_02 pos: 34.125000 -7.000002 33.999653 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_03 pos: 25.874985 -7.000002 33.999653 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_04 pos: 25.874998 -7.000002 16.125011 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_05 pos: 14.000001 -7.000002 16.124968 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_06 pos: 11.874996 -7.000002 14.000004 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_07 pos: 11.874996 -7.000002 -2.003037 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_08 pos: 11.874996 -7.000002 -20.124998 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_09 pos: 48.125000 -6.999828 -11.874999 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_10 pos: 48.125000 -7.000002 -25.874989 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_11 pos: 48.124973 -7.512364 -35.999985 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_12 pos: 58.001495 -7.000002 -34.124855 flags: 4 
19.02.2021 18:04 (EMOD) | name: med_rail_13 pos: 58.001495 -7.000002 -25.875387 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_research pos: 39.175079 -4.591952 28.001087 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_00 pos: 25.310640 -12.724927 -1.023424 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_01 pos: 3.371320 -6.995602 -9.248771 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_02 pos: 19.176020 -4.129785 -4.829263 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_03 pos: 29.999062 -4.997518 -11.276647 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_theater_04 pos: 30.000265 -9.000444 -11.429292 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_05 pos: 32.999981 -4.498404 -2.000202 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_06 pos: 32.999981 -11.091070 -2.000191 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_theater_07 pos: 35.412338 -8.527779 -7.179599 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_08 pos: 32.999981 -11.091070 -2.000191 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_theater_09 pos: 35.412338 -8.527779 -7.179599 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_10 pos: 29.999868 -9.104584 7.475556 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_11 pos: 20.524366 -9.104584 -2.000125 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_12 pos: 43.977310 -4.593468 -1.349879 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_theater_13 pos: 30.356026 -5.499044 -1.999939 flags: 0 
19.02.2021 18:04 (EMOD) | name: Med_upper_corridor pos: 72.107750 -9.093028 -24.000294 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_upper_corridor_02 pos: 44.168640 -9.000792 -39.999760 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_upper_corridor_03 pos: 30.000277 -9.093251 -27.999264 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_upper_corridor_04 pos: 24.023291 -9.591866 -26.650087 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_upperdoor_00 pos: 7.000652 -6.999996 -1.999997 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_upperdoor_01 pos: 21.000652 -6.999996 27.999996 flags: 4 
19.02.2021 18:04 (EMOD) | name: Med_xray pos: 21.174423 -4.591952 27.663998 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_02 pos: 73.803413 -2.386158 208.960938 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_03 pos: 95.092743 -1.589835 215.183487 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_09 pos: 36.310684 3.289516 146.002930 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_10 pos: 48.007973 -14.748944 152.172699 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_11 pos: 3.755918 -50.249573 176.373947 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_12 pos: -93.844200 -11.192508 185.536331 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_14 pos: -16.843431 -33.174866 189.449524 flags: 4 
19.02.2021 18:04 (EMOD) | name: mega_root_15 pos: 65.122543 -13.005461 188.222427 flags: 4 
19.02.2021 18:04 (EMOD) | name: mesh_cover_02 pos: 51.573063 -0.999998 14.719506 flags: 4 
19.02.2021 18:04 (EMOD) | name: mesh_cover_03 pos: 76.186668 -2.683923 11.295281 flags: 4 
19.02.2021 18:04 (EMOD) | name: mess01 pos: 99.999947 -7.999998 77.876724 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_L_upper_00 pos: -5.000988 10.406426 84.248940 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_L_upper_01 pos: -7.250281 18.163305 73.750397 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_lift_A_00 pos: 30.007170 12.055267 72.099762 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_lift_A_01 pos: 30.007170 12.055267 72.099762 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_lift_A_02 pos: 30.007166 18.007042 72.413094 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_R_upper_00 pos: 7.087446 16.823830 70.242035 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_R_upper_01 pos: 10.125027 16.823830 84.187805 flags: 4 
19.02.2021 18:04 (EMOD) | name: monorail_station_right01 pos: 7.087446 16.823830 70.242035 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object01 pos: 51.971416 19.725121 26.002499 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object02 pos: 77.119324 -12.500066 42.996803 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object05 pos: 64.000000 -5.499660 77.248993 flags: 0 
19.02.2021 18:04 (EMOD) | name: Object06 pos: 52.528862 15.779165 33.223099 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object07 pos: 85.124443 -4.250241 52.000111 flags: 4 
19.02.2021 18:04 (EMOD) | name: Object08 pos: 63.999653 -12.500150 35.917397 flags: 4 
